date,proportion,variant
2023-02-05,0.0,XBB.1.9.1*
2023-02-05,0.0,XBB.1.22.1*
2023-02-05,0.0,XBB.1.16*
2023-02-05,0.0,EG.5.1*
2023-02-06,0.62,BA.5.2.48*
2023-02-06,0.25333333333333335,BF.7.14*
2023-02-06,0.04666666666666667,BA.2.75*
2023-02-06,0.0,XBB.1.5*
2023-02-06,0.0,XBB.1.9.1*
2023-02-06,0.0,XBB.1.22.1*
2023-02-06,0.0,XBB.1.16*
2023-02-06,0.0,EG.5.1*
2023-02-07,0.5793650793650794,BA.5.2.48*
2023-02-07,0.30952380952380953,BF.7.14*
2023-02-07,0.047619047619047616,BA.2.75*
2023-02-07,0.0,XBB.1.5*
2023-02-07,0.0,XBB.1.9.1*
2023-02-07,0.0,XBB.1.22.1*
2023-02-07,0.0,XBB.1.16*
2023-02-07,0.0,EG.5.1*
2023-02-08,0.5204081632653061,BA.5.2.48*
2023-02-08,0.35714285714285715,BF.7.14*
2023-02-08,0.05102040816326531,BA.2.75*
2023-02-08,0.0,XBB.1.5*
2023-02-08,0.01020408163265306,XBB.1.9.1*
2023-02-08,0.0,XBB.1.22.1*
2023-02-08,0.0,XBB.1.16*
2023-02-08,0.0,EG.5.1*
2023-02-09,0.6046511627906976,BA.5.2.48*
2023-02-09,0.13953488372093023,BF.7.14*
2023-02-09,0.06976744186046512,BA.2.75*
2023-02-09,0.0,XBB.1.5*
2023-02-09,0.0,XBB.1.9.1*
2023-02-09,0.0,XBB.1.22.1*
2023-02-09,0.0,XBB.1.16*
2023-02-09,0.0,EG.5.1*
2023-02-10,0.5376344086021505,BA.5.2.48*
2023-02-10,0.3924731182795699,BF.7.14*
2023-02-10,0.021505376344086023,BA.2.75*
2023-02-10,0.0,XBB.1.5*
2023-02-10,0.0,XBB.1.9.1*
2023-02-10,0.0,XBB.1.22.1*
2023-02-10,0.0,XBB.1.16*
2023-02-10,0.0,EG.5.1*
2023-02-11,0.45454545454545453,BA.5.2.48*
2023-02-11,0.45454545454545453,BF.7.14*
2023-02-11,0.030303030303030304,BA.2.75*
2023-02-11,0.015151515151515152,XBB.1.5*
2023-02-11,0.0,XBB.1.9.1*
2023-02-11,0.0,XBB.1.22.1*
2023-02-11,0.0,XBB.1.16*
2023-02-11,0.0,EG.5.1*
2023-02-12,0.68,BA.5.2.48*
2023-02-12,0.21333333333333335,BF.7.14*
2023-02-12,0.05333333333333334,BA.2.75*
2023-02-12,0.013333333333333334,XBB.1.5*
2023-02-12,0.0,XBB.1.9.1*
2023-02-12,0.0,XBB.1.22.1*
2023-02-12,0.0,XBB.1.16*
2023-02-12,0.0,EG.5.1*
2023-02-13,0.56,BA.5.2.48*
2023-02-13,0.34,BF.7.14*
2023-02-13,0.013333333333333334,BA.2.75*
2023-02-13,0.013333333333333334,XBB.1.5*
2023-02-13,0.0,XBB.1.9.1*
2023-02-13,0.0,XBB.1.22.1*
2023-02-13,0.0,XBB.1.16*
2023-02-13,0.0,EG.5.1*
2023-02-14,0.6637931034482759,BA.5.2.48*
2023-02-14,0.25862068965517243,BF.7.14*
2023-02-14,0.034482758620689655,BA.2.75*
2023-02-14,0.0,XBB.1.5*
2023-02-14,0.0,XBB.1.9.1*
2023-02-14,0.0,XBB.1.22.1*
2023-02-14,0.0,XBB.1.16*
2023-02-14,0.0,EG.5.1*
2023-02-15,0.648936170212766,BA.5.2.48*
2023-02-15,0.2553191489361702,BF.7.14*
2023-02-15,0.010638297872340425,BA.2.75*
2023-02-15,0.0,XBB.1.5*
2023-02-15,0.0,XBB.1.9.1*
2023-02-15,0.0,XBB.1.22.1*
2023-02-15,0.0,XBB.1.16*
2023-02-15,0.0,EG.5.1*
2023-02-16,0.5705882352941176,BA.5.2.48*
2023-02-16,0.36470588235294116,BF.7.14*
2023-02-16,0.029411764705882353,BA.2.75*
2023-02-16,0.0,XBB.1.5*
2023-02-16,0.0,XBB.1.9.1*
2023-02-16,0.0,XBB.1.22.1*
2023-02-16,0.0,XBB.1.16*
2023-02-16,0.0,EG.5.1*
2023-02-17,0.6637168141592921,BA.5.2.48*
2023-02-17,0.24778761061946902,BF.7.14*
2023-02-17,0.04424778761061947,BA.2.75*
2023-02-17,0.008849557522123894,XBB.1.5*
2023-02-17,0.0,XBB.1.9.1*
2023-02-17,0.0,XBB.1.22.1*
2023-02-17,0.0,XBB.1.16*
2023-02-17,0.0,EG.5.1*
