#node	date	numeric date
NODE_0001431	2023-01-16	2023.042466
EPI_ISL_17488448	2023-01-16	2023.042466
EPI_ISL_16737193	2023-01-16	2023.042466
NODE_0001060	2022-11-29	2022.911199
EPI_ISL_16641665	2022-12-28	2022.990411
NODE_0001061	2022-12-05	2022.926830
NODE_0001427	2023-01-02	2023.004110
EPI_ISL_16646066	2023-01-02	2023.004110
EPI_ISL_17072241	2023-02-18	2023.132877
NODE_0000915	2022-12-20	2022.969410
EPI_ISL_17488697	2022-12-22	2022.973973
NODE_0000917	2022-12-22	2022.973973
EPI_ISL_16334622	2022-12-22	2022.973973
NODE_0000920	2022-12-28	2022.990411
EPI_ISL_17547599	2023-02-27	2023.157534
EPI_ISL_17490668	2022-12-28	2022.990411
NODE_0001437	2022-10-23	2022.810794
NODE_0000923	2022-12-25	2022.982192
EPI_ISL_16641645	2022-12-25	2022.982192
EPI_ISL_16604910	2022-12-29	2022.993151
NODE_0001440	2023-02-21	2023.141130
EPI_ISL_17261753	2023-03-06	2023.176712
EPI_ISL_17261755	2023-03-06	2023.176712
EPI_ISL_17494958	2023-03-17	2023.206849
EPI_ISL_17494959	2023-03-17	2023.206849
NODE_0001443	2022-11-07	2022.851091
EPI_ISL_17493300	2023-03-09	2023.184932
EPI_ISL_16641640	2022-12-21	2022.971233
EPI_ISL_17495319	2023-02-21	2023.141096
NODE_0001072	2022-12-05	2022.927935
EPI_ISL_16646032	2023-01-03	2023.006849
NODE_0000928	2022-12-19	2022.965753
EPI_ISL_16750698	2022-12-19	2022.965753
NODE_0000929	2022-12-24	2022.980186
EPI_ISL_17490650	2023-01-06	2023.015068
EPI_ISL_17494365	2023-03-21	2023.217808
NODE_0001081	2022-11-13	2022.866957
EPI_ISL_16646087	2023-01-11	2023.028767
NODE_0001082	2022-11-13	2022.866957
NODE_0001418	2022-12-10	2022.942126
EPI_ISL_17489576	2023-01-06	2023.015068
EPI_ISL_16838990	2023-01-19	2023.050685
NODE_0001420	2023-01-03	2023.006849
EPI_ISL_17488683	2023-01-03	2023.006849
EPI_ISL_16561148	2023-01-03	2023.006849
NODE_0001422	2023-02-14	2023.121918
EPI_ISL_17488466	2023-02-14	2023.121918
EPI_ISL_16977240	2023-02-14	2023.121918
NODE_0000905	2022-12-02	2022.919549
EPI_ISL_17805447	2022-12-31	2022.998630
NODE_0000907	2022-12-23	2022.977427
EPI_ISL_17547629	2023-04-17	2023.291781
NODE_0000908	2022-12-23	2022.977427
EPI_ISL_17492652	2023-03-14	2023.198630
NODE_0000909	2022-12-23	2022.977427
EPI_ISL_17493335	2023-03-16	2023.204110
NODE_0001414	2023-01-28	2023.074710
EPI_ISL_17072207	2023-02-17	2023.130137
NODE_0001415	2023-03-01	2023.163014
EPI_ISL_17100862	2023-03-01	2023.163014
EPI_ISL_17489042	2023-03-01	2023.163014
NODE_0001319	2022-09-11	2022.694113
EPI_ISL_16635329	2023-01-09	2023.023288
NODE_0001322	2022-09-27	2022.737236
EPI_ISL_17494159	2023-03-13	2023.195890
NODE_0001323	2022-10-18	2022.794821
EPI_ISL_17088729	2023-01-02	2023.004110
EPI_ISL_16698271	2022-12-28	2022.990411
NODE_0001324	2022-11-23	2022.895390
EPI_ISL_16713257	2022-12-29	2022.993151
NODE_0001325	2023-02-20	2023.138356
EPI_ISL_17494499	2023-02-20	2023.138356
EPI_ISL_17494972	2023-03-01	2023.163014
NODE_0001327	2023-01-20	2023.052188
EPI_ISL_17075229	2023-02-25	2023.152055
EPI_ISL_17280151	2023-03-11	2023.190411
NODE_0001328	2022-10-10	2022.773928
EPI_ISL_16635291	2023-01-02	2023.004110
EPI_ISL_16635336	2023-01-10	2023.026027
EPI_ISL_18070760	2023-02-10	2023.110959
EPI_ISL_16635106	2023-01-08	2023.020548
NODE_0001338	2023-04-25	2023.313699
EPI_ISL_17625740	2023-04-25	2023.313699
EPI_ISL_17652439	2023-05-02	2023.332877
NODE_0001333	2022-11-18	2022.881552
EPI_ISL_16713302	2023-01-02	2023.004110
NODE_0001334	2023-03-28	2023.236986
EPI_ISL_17493383	2023-03-28	2023.236986
EPI_ISL_17493382	2023-03-28	2023.236986
EPI_ISL_17493381	2023-03-28	2023.236986
NODE_0001112	2022-10-30	2022.829085
EPI_ISL_16711851	2022-12-27	2022.987671
NODE_0001123	2022-11-12	2022.864627
EPI_ISL_16709497	2023-01-09	2023.023288
NODE_0001124	2022-11-20	2022.886445
EPI_ISL_16635275	2022-12-19	2022.965753
NODE_0000940	2022-11-27	2022.904790
NODE_0001341	2022-12-27	2022.987580
EPI_ISL_16723110	2023-01-15	2023.039726
EPI_ISL_17493985	2023-03-02	2023.165753
NODE_0000942	2022-12-04	2022.923334
EPI_ISL_16713298	2023-01-02	2023.004110
NODE_0000944	2022-12-04	2022.923334
EPI_ISL_17625739	2023-04-25	2023.313699
NODE_0000945	2022-12-15	2022.956026
EPI_ISL_17197939	2023-02-14	2023.121918
NODE_0000946	2022-12-17	2022.961396
EPI_ISL_17505661	2023-04-01	2023.247945
NODE_0000947	2022-12-19	2022.965753
EPI_ISL_16635276	2022-12-19	2022.965753
NODE_0000950	2023-01-03	2023.006849
EPI_ISL_16635306	2023-01-03	2023.006849
NODE_0001329	2023-02-11	2023.114653
EPI_ISL_17495306	2023-02-28	2023.160274
EPI_ISL_17495305	2023-03-01	2023.163014
NODE_0001351	2022-10-28	2022.824402
NODE_0001353	2022-11-16	2022.874421
EPI_ISL_17493022	2022-12-21	2022.971233
EPI_ISL_17492738	2023-02-21	2023.141096
NODE_0001359	2022-11-22	2022.891703
EPI_ISL_16635130	2022-12-16	2022.957534
NODE_0001360	2022-12-19	2022.965753
EPI_ISL_17785516	2022-12-19	2022.965753
EPI_ISL_16635272	2022-12-19	2022.965753
NODE_0000956	2022-11-23	2022.893227
EPI_ISL_17493004	2023-03-18	2023.209589
NODE_0000957	2022-12-19	2022.967008
EPI_ISL_17785525	2023-03-05	2023.173973
NODE_0000958	2022-12-21	2022.972150
EPI_ISL_17785523	2023-03-13	2023.195890
NODE_0000959	2022-12-23	2022.976712
EPI_ISL_16635063	2022-12-23	2022.976712
EPI_ISL_16635066	2022-12-23	2022.976712
NODE_0001361	2023-01-19	2023.051952
EPI_ISL_17645787	2023-05-01	2023.330137
NODE_0001362	2023-02-11	2023.112882
EPI_ISL_17511813	2023-04-06	2023.261644
EPI_ISL_17618516	2023-04-19	2023.297260
EPI_ISL_17485699	2023-03-28	2023.236986
EPI_ISL_17725350	2023-05-02	2023.332877
EPI_ISL_17511835	2023-03-29	2023.239726
NODE_0001363	2023-04-20	2023.300000
EPI_ISL_17678382	2023-05-03	2023.335616
EPI_ISL_17625599	2023-04-20	2023.300000
NODE_0001369	2023-03-21	2023.218015
EPI_ISL_17618505	2023-04-18	2023.294521
NODE_0001370	2023-03-31	2023.245133
EPI_ISL_17618499	2023-04-18	2023.294521
NODE_0001374	2023-04-17	2023.292687
EPI_ISL_17625460	2023-04-23	2023.308219
EPI_ISL_17625605	2023-04-24	2023.310959
NODE_0000967	2023-04-15	2023.287218
EPI_ISL_17678315	2023-04-23	2023.308219
NODE_0000968	2023-04-17	2023.291781
EPI_ISL_17618484	2023-04-17	2023.291781
EPI_ISL_17618509	2023-04-17	2023.291781
NODE_0001449	2022-08-17	2022.625562
NODE_0001496	2022-10-23	2022.809706
EPI_ISL_16873106	2023-02-03	2023.091781
NODE_0001497	2023-01-24	2023.064384
EPI_ISL_16740869	2023-01-24	2023.064384
EPI_ISL_16740870	2023-01-26	2023.069863
NODE_0001499	2023-03-26	2023.232424
EPI_ISL_17789948	2023-03-27	2023.234247
EPI_ISL_17789944	2023-03-27	2023.234247
NODE_0000973	2023-03-28	2023.236986
EPI_ISL_17789956	2023-03-28	2023.236986
EPI_ISL_17789959	2023-03-28	2023.236986
NODE_0001450	2022-09-23	2022.728360
NODE_0001452	2022-11-20	2022.885030
EPI_ISL_17494036	2023-03-20	2023.215068
NODE_0001453	2023-02-14	2023.121810
EPI_ISL_17262915	2023-03-11	2023.190411
EPI_ISL_17262914	2023-03-10	2023.187671
NODE_0001460	2022-10-12	2022.780752
EPI_ISL_17794334	2023-03-24	2023.226027
EPI_ISL_17493613	2023-03-17	2023.206849
NODE_0001462	2022-11-01	2022.833342
EPI_ISL_17698113	2023-04-26	2023.316438
NODE_0001463	2023-04-24	2023.310959
EPI_ISL_17698249	2023-04-24	2023.310959
EPI_ISL_17698059	2023-04-25	2023.313699
NODE_0000981	2022-11-14	2022.868727
EPI_ISL_17493618	2023-03-13	2023.195890
NODE_0000983	2022-11-14	2022.868727
EPI_ISL_17794336	2023-04-03	2023.253425
NODE_0000984	2022-11-24	2022.897715
NODE_0001456	2023-03-17	2023.206849
EPI_ISL_17493614	2023-03-17	2023.206849
EPI_ISL_17493616	2023-03-17	2023.206849
EPI_ISL_17493615	2023-03-17	2023.206849
NODE_0000986	2022-12-06	2022.929940
EPI_ISL_17794620	2023-04-04	2023.256164
NODE_0000987	2022-12-06	2022.929940
EPI_ISL_17794634	2023-04-22	2023.305479
EPI_ISL_17698066	2023-04-17	2023.291781
NODE_0001172	2022-09-09	2022.689953
NODE_0001466	2022-10-08	2022.768811
EPI_ISL_16702063	2023-01-03	2023.006849
NODE_0001467	2022-11-22	2022.890738
EPI_ISL_16608441	2022-12-21	2022.971233
EPI_ISL_16634973	2022-12-27	2022.987671
EPI_ISL_16634995	2022-12-28	2022.990411
NODE_0001477	2022-12-21	2022.971233
EPI_ISL_16634809	2022-12-21	2022.971233
EPI_ISL_16634817	2022-12-24	2022.979452
NODE_0001469	2022-12-17	2022.961158
NODE_0001470	2023-01-19	2023.050685
EPI_ISL_17488636	2023-01-19	2023.050685
EPI_ISL_16737206	2023-01-19	2023.050685
NODE_0001471	2023-02-01	2023.086301
EPI_ISL_17488482	2023-02-01	2023.086301
EPI_ISL_16977217	2023-02-01	2023.086301
NODE_0001180	2022-11-29	2022.911876
NODE_0001182	2022-12-01	2022.916438
EPI_ISL_16634480	2022-12-01	2022.916438
EPI_ISL_16634481	2022-12-01	2022.916438
NODE_0000994	2022-12-01	2022.917594
EPI_ISL_16634581	2022-12-02	2022.919178
NODE_0000999	2022-12-03	2022.921918
EPI_ISL_16634600	2022-12-03	2022.921918
NODE_0001000	2022-12-23	2022.976712
EPI_ISL_16723159	2023-01-23	2023.061644
EPI_ISL_16634814	2022-12-23	2022.976712
NODE_0001191	2022-10-19	2022.798476
EPI_ISL_16635067	2022-12-23	2022.976712
NODE_0001003	2022-10-19	2022.798476
NODE_0001479	2022-11-13	2022.868312
EPI_ISL_17505656	2023-04-04	2023.256164
EPI_ISL_17492983	2023-03-19	2023.212329
NODE_0001005	2022-11-03	2022.840921
EPI_ISL_16698291	2023-01-01	2023.001370
NODE_0001006	2022-11-03	2022.840921
EPI_ISL_16702033	2023-01-05	2023.012329
NODE_0001007	2022-11-03	2022.840921
EPI_ISL_17858253	2023-02-24	2023.149315
NODE_0001008	2022-11-08	2022.853641
EPI_ISL_17495282	2023-03-04	2023.171233
NODE_0001009	2022-11-29	2022.910992
EPI_ISL_16698270	2022-12-28	2022.990411
NODE_0001013	2022-12-02	2022.918126
NODE_0001492	2023-03-01	2023.161973
EPI_ISL_17493971	2023-03-15	2023.201370
NODE_0001204	2023-03-06	2023.177711
EPI_ISL_17493973	2023-03-08	2023.182192
NODE_0001207	2023-03-08	2023.182192
EPI_ISL_17493978	2023-03-08	2023.182192
NODE_0001015	2023-03-15	2023.201370
EPI_ISL_17493968	2023-03-15	2023.201370
EPI_ISL_17493972	2023-03-15	2023.201370
NODE_0001017	2022-12-20	2022.967158
EPI_ISL_17794502	2023-04-14	2023.283562
NODE_0001018	2022-12-31	2022.998706
EPI_ISL_17789970	2023-03-28	2023.236986
NODE_0001019	2023-01-19	2023.050390
EPI_ISL_17505697	2023-04-05	2023.258904
NODE_0001020	2023-01-19	2023.050390
EPI_ISL_17697615	2023-04-20	2023.300000
EPI_ISL_17495289	2023-03-03	2023.168493
NODE_0001502	2022-09-01	2022.666286
EPI_ISL_16635070	2022-12-01	2022.916438
EPI_ISL_17765796	2023-04-01	2023.247945
EPI_ISL_17088764	2022-12-29	2022.993151
EPI_ISL_16611196	2022-12-21	2022.971233
EPI_ISL_17027412	2023-02-13	2023.119178
NODE_0001607	2022-11-12	2022.865101
EPI_ISL_16636189	2022-12-25	2022.982192
EPI_ISL_17493612	2023-03-25	2023.228767
NODE_0001628	2022-09-20	2022.719194
EPI_ISL_17765794	2023-04-01	2023.247945
NODE_0001629	2023-01-16	2023.042466
EPI_ISL_16921909	2023-01-30	2023.080822
EPI_ISL_16921902	2023-01-16	2023.042466
EPI_ISL_16921903	2023-01-16	2023.042466
NODE_0001572	2022-11-27	2022.905972
NODE_0001573	2023-01-25	2023.067123
EPI_ISL_17170779	2023-01-25	2023.067123
EPI_ISL_17489792	2023-02-07	2023.102740
NODE_0001036	2023-01-17	2023.045205
EPI_ISL_17489812	2023-01-17	2023.045205
NODE_0001038	2023-02-20	2023.138356
EPI_ISL_17171002	2023-02-21	2023.141096
EPI_ISL_17170956	2023-02-20	2023.138356
NODE_0001578	2022-09-30	2022.746512
NODE_0001041	2022-12-06	2022.930137
EPI_ISL_16635074	2022-12-06	2022.930137
EPI_ISL_16635060	2022-12-06	2022.930137
NODE_0001580	2022-10-29	2022.824880
EPI_ISL_16713271	2023-01-03	2023.006849
EPI_ISL_17494180	2023-03-16	2023.204110
EPI_ISL_17836231	2023-04-27	2023.319178
EPI_ISL_17652371	2023-04-14	2023.283562
NODE_0001551	2022-09-30	2022.746167
EPI_ISL_17490510	2023-03-10	2023.187671
EPI_ISL_16702223	2022-12-17	2022.960274
EPI_ISL_17031571	2023-01-03	2023.006849
EPI_ISL_16635087	2023-01-05	2023.012329
EPI_ISL_17031974	2023-02-20	2023.138356
NODE_0001044	2022-10-25	2022.814285
EPI_ISL_17492997	2023-03-18	2023.209589
NODE_0001047	2022-11-29	2022.909597
EPI_ISL_16702203	2023-01-06	2023.015068
NODE_0001048	2022-11-29	2022.909597
EPI_ISL_17789954	2023-03-28	2023.236986
NODE_0001557	2023-03-20	2023.215068
EPI_ISL_17485566	2023-03-27	2023.234247
EPI_ISL_17495037	2023-03-20	2023.215068
NODE_0001588	2022-10-07	2022.764400
EPI_ISL_16635212	2023-01-02	2023.004110
EPI_ISL_17652396	2023-04-18	2023.294521
NODE_0001597	2022-11-04	2022.843747
EPI_ISL_17185756	2023-02-14	2023.121918
EPI_ISL_16713291	2023-01-02	2023.004110
NODE_0001603	2022-10-27	2022.820147
EPI_ISL_17492988	2023-03-19	2023.212329
EPI_ISL_16750710	2023-01-07	2023.017808
EPI_ISL_16635344	2023-01-12	2023.031507
NODE_0001234	2022-10-29	2022.826709
EPI_ISL_17088726	2022-12-26	2022.984932
NODE_0001237	2022-11-04	2022.842930
EPI_ISL_16713275	2023-01-01	2023.001370
NODE_0001063	2022-12-16	2022.957247
EPI_ISL_17785575	2023-03-13	2023.195890
NODE_0001065	2022-12-23	2022.976712
EPI_ISL_16598347	2022-12-23	2022.976712
NODE_0001068	2023-01-25	2023.066154
NODE_0001594	2023-03-28	2023.236986
EPI_ISL_17785586	2023-03-28	2023.236986
EPI_ISL_17785093	2023-04-17	2023.291781
NODE_0001070	2023-01-25	2023.066154
EPI_ISL_17536872	2023-04-07	2023.264384
NODE_0001071	2023-01-25	2023.066154
EPI_ISL_18009772	2023-05-01	2023.330137
NODE_0001589	2023-03-11	2023.189291
EPI_ISL_17505645	2023-04-08	2023.267123
EPI_ISL_17645570	2023-04-18	2023.294521
EPI_ISL_17739820	2023-05-15	2023.368493
NODE_0001504	2022-09-27	2022.738328
EPI_ISL_17492744	2023-02-14	2023.121918
EPI_ISL_17031957	2023-02-19	2023.135616
NODE_0001247	2022-11-13	2022.867144
NODE_0001507	2022-12-11	2022.943776
EPI_ISL_17794475	2023-04-18	2023.294521
EPI_ISL_16670990	2023-01-10	2023.026027
NODE_0001076	2022-12-01	2022.917544
NODE_0001509	2023-01-01	2023.001370
EPI_ISL_16713278	2023-01-01	2023.001370
EPI_ISL_17493385	2023-03-08	2023.182192
NODE_0001079	2022-12-01	2022.917544
EPI_ISL_17785553	2023-03-25	2023.228767
EPI_ISL_16635304	2023-01-03	2023.006849
NODE_0001512	2022-10-11	2022.777740
EPI_ISL_17488757	2023-03-25	2023.228767
NODE_0001514	2023-03-07	2023.180111
EPI_ISL_17485763	2023-03-27	2023.234247
EPI_ISL_17505712	2023-04-02	2023.250685
NODE_0001515	2022-10-28	2022.822091
EPI_ISL_17620437	2023-02-08	2023.105479
NODE_0001516	2022-11-08	2022.854670
EPI_ISL_17188079	2023-03-03	2023.168493
EPI_ISL_16468034	2022-12-19	2022.965753
NODE_0001519	2022-11-24	2022.897114
EPI_ISL_17736104	2023-01-05	2023.012329
EPI_ISL_16481000	2022-12-14	2022.952055
NODE_0001259	2022-11-13	2022.867390
EPI_ISL_16636234	2023-01-10	2023.026027
NODE_0001085	2022-12-05	2022.927799
EPI_ISL_16709191	2023-01-03	2023.006849
NODE_0001086	2022-12-12	2022.947590
EPI_ISL_17027404	2023-02-08	2023.105479
NODE_0001090	2022-12-22	2022.973973
EPI_ISL_16635282	2022-12-22	2022.973973
NODE_0001091	2022-12-29	2022.994067
EPI_ISL_16635112	2023-01-08	2023.020548
NODE_0001092	2022-12-31	2022.998630
EPI_ISL_16390392	2022-12-31	2022.998630
EPI_ISL_17805492	2022-12-31	2022.998630
NODE_0001642	2022-10-03	2022.753701
EPI_ISL_17199739	2023-02-18	2023.132877
EPI_ISL_17493840	2023-03-20	2023.215068
NODE_0001660	2022-10-17	2022.792342
EPI_ISL_16709478	2022-12-23	2022.976712
NODE_0001661	2023-04-20	2023.301198
EPI_ISL_17951399	2023-04-26	2023.316438
NODE_0001662	2023-05-03	2023.335103
EPI_ISL_17951299	2023-05-10	2023.354795
EPI_ISL_17951406	2023-05-11	2023.357534
NODE_0001272	2022-10-30	2022.830029
EPI_ISL_17494419	2023-01-25	2023.067123
NODE_0001274	2022-11-09	2022.854987
EPI_ISL_16597943	2023-01-06	2023.015068
NODE_0001098	2022-11-09	2022.855810
NODE_0001650	2022-12-08	2022.935902
EPI_ISL_17068997	2023-02-01	2023.086301
EPI_ISL_17307387	2023-03-11	2023.190411
NODE_0001108	2022-11-09	2022.855810
EPI_ISL_17620388	2023-03-01	2023.163014
NODE_0001109	2022-12-07	2022.932979
EPI_ISL_16702035	2023-01-05	2023.012329
NODE_0001111	2022-12-12	2022.946008
NODE_0001644	2023-01-09	2023.023288
EPI_ISL_17951303	2023-05-10	2023.354795
EPI_ISL_16597928	2023-01-09	2023.023288
NODE_0001115	2022-12-21	2022.971485
EPI_ISL_17494635	2023-03-20	2023.215068
NODE_0001116	2022-12-23	2022.976798
EPI_ISL_17789980	2023-03-21	2023.217808
NODE_0001117	2022-12-27	2022.987667
EPI_ISL_17784902	2023-03-31	2023.245205
NODE_0001118	2022-12-27	2022.987667
EPI_ISL_17488803	2023-04-01	2023.247945
NODE_0001119	2022-12-27	2022.987667
EPI_ISL_17850605	2023-05-04	2023.338356
NODE_0001120	2022-12-27	2022.987667
EPI_ISL_17999078	2023-05-02	2023.332877
NODE_0001657	2023-04-02	2023.251140
EPI_ISL_17830300	2023-04-06	2023.261644
EPI_ISL_17998779	2023-04-20	2023.300000
NODE_0001664	2022-10-27	2022.820008
EPI_ISL_16671015	2022-12-29	2022.993151
EPI_ISL_16598677	2023-01-04	2023.009589
EPI_ISL_16390370	2022-12-26	2022.984932
EPI_ISL_16598698	2023-01-10	2023.026027
EPI_ISL_16598688	2022-12-23	2022.976712
EPI_ISL_16598717	2023-01-11	2023.028767
NODE_0001674	2022-12-27	2022.987565
EPI_ISL_16390386	2022-12-31	2022.998630
EPI_ISL_16598699	2023-01-11	2023.028767
NODE_0001666	2023-02-22	2023.143349
EPI_ISL_17563557	2023-04-07	2023.264384
EPI_ISL_17637504	2023-04-20	2023.300000
EPI_ISL_17488900	2023-04-07	2023.264384
NODE_0001675	2022-11-12	2022.864979
EPI_ISL_16970208	2023-02-06	2023.100000
EPI_ISL_16636181	2022-12-21	2022.971233
EPI_ISL_16641686	2022-12-28	2022.990411
EPI_ISL_16968158	2023-02-11	2023.113699
NODE_0001676	2022-12-26	2022.983674
EPI_ISL_17487903	2023-03-10	2023.187671
NODE_0001677	2023-01-13	2023.034118
EPI_ISL_17488011	2023-02-28	2023.160274
EPI_ISL_17501510	2023-04-07	2023.264384
NODE_0001296	2022-10-02	2022.753157
EPI_ISL_16597063	2022-12-28	2022.990411
NODE_0001298	2022-10-08	2022.767987
NODE_0001585	2022-11-05	2022.844519
EPI_ISL_16899509	2023-02-07	2023.102740
EPI_ISL_16698314	2022-12-22	2022.973973
EPI_ISL_16636184	2022-12-22	2022.973973
NODE_0001306	2022-10-20	2022.800091
NODE_0001610	2022-11-19	2022.882689
EPI_ISL_17645955	2023-05-01	2023.330137
EPI_ISL_16635981	2023-01-04	2023.009589
EPI_ISL_16634870	2022-12-22	2022.973973
NODE_0001612	2023-01-28	2023.075345
EPI_ISL_17495292	2023-03-06	2023.176712
EPI_ISL_17495300	2023-02-25	2023.152055
NODE_0001615	2023-02-14	2023.121094
EPI_ISL_17088876	2023-03-03	2023.168493
NODE_0001053	2023-02-25	2023.150811
EPI_ISL_17088869	2023-03-03	2023.168493
NODE_0001054	2023-02-26	2023.155108
EPI_ISL_17088877	2023-03-03	2023.168493
NODE_0001055	2023-02-28	2023.159635
EPI_ISL_17088879	2023-03-03	2023.168493
NODE_0001056	2023-03-01	2023.163930
EPI_ISL_17088881	2023-03-03	2023.168493
NODE_0001059	2023-03-03	2023.168493
EPI_ISL_17088875	2023-03-03	2023.168493
EPI_ISL_17088874	2023-03-03	2023.168493
NODE_0001337	2022-10-20	2022.800091
NODE_0001570	2022-11-16	2022.874316
EPI_ISL_16853798	2022-12-22	2022.973973
EPI_ISL_16634977	2022-12-27	2022.987671
NODE_0001343	2022-10-22	2022.807660
EPI_ISL_17031562	2022-12-19	2022.965753
NODE_0001349	2022-11-04	2022.842448
EPI_ISL_16573347	2023-01-02	2023.004110
NODE_0001355	2022-11-04	2022.842666
NODE_0001546	2022-12-02	2022.918932
EPI_ISL_16713344	2022-12-16	2022.957534
NODE_0001025	2022-12-04	2022.924696
EPI_ISL_17488800	2023-03-30	2023.242466
EPI_ISL_16713336	2022-12-16	2022.957534
NODE_0001358	2022-11-04	2022.843580
EPI_ISL_16635264	2022-12-03	2022.921918
NODE_0001129	2022-11-04	2022.843580
EPI_ISL_16711716	2022-12-13	2022.949315
NODE_0001130	2022-11-04	2022.843580
NODE_0001532	2022-11-28	2022.908541
EPI_ISL_17493003	2023-03-18	2023.209589
EPI_ISL_17493011	2023-03-16	2023.204110
NODE_0001394	2022-12-13	2022.949315
EPI_ISL_16713332	2022-12-13	2022.949315
EPI_ISL_16713342	2022-12-16	2022.957534
NODE_0001132	2022-11-04	2022.843580
EPI_ISL_16635987	2023-01-04	2023.009589
NODE_0001133	2022-11-04	2022.843580
EPI_ISL_18070845	2023-03-10	2023.187671
NODE_0001134	2022-11-04	2022.843580
NODE_0001620	2022-12-06	2022.930364
EPI_ISL_17488908	2023-01-04	2023.009589
EPI_ISL_17031565	2022-12-28	2022.990411
NODE_0001622	2023-01-26	2023.071216
EPI_ISL_17489336	2023-03-17	2023.206849
EPI_ISL_17536935	2023-04-11	2023.275342
EPI_ISL_17725347	2023-05-04	2023.338356
EPI_ISL_17625417	2023-04-18	2023.294521
NODE_0001623	2023-03-28	2023.236986
EPI_ISL_17625566	2023-04-18	2023.294521
EPI_ISL_17485695	2023-03-28	2023.236986
NODE_0001138	2022-11-04	2022.843580
NODE_0001633	2022-11-30	2022.912922
EPI_ISL_17273437	2023-03-08	2023.182192
EPI_ISL_17516931	2023-04-10	2023.272603
NODE_0001140	2022-11-05	2022.846096
EPI_ISL_16970207	2023-02-01	2023.086301
NODE_0001143	2022-11-05	2022.846096
EPI_ISL_18070792	2023-02-24	2023.149315
NODE_0001144	2022-11-08	2022.852652
EPI_ISL_16598427	2023-01-12	2023.031507
NODE_0001147	2022-11-08	2022.852652
EPI_ISL_18070884	2023-03-24	2023.226027
NODE_0001148	2022-11-08	2022.854783
EPI_ISL_17505677	2023-04-05	2023.258904
NODE_0001149	2022-11-09	2022.855036
EPI_ISL_17493619	2023-03-13	2023.195890
NODE_0001150	2022-11-09	2022.855036
NODE_0001635	2022-12-07	2022.932556
EPI_ISL_17072144	2023-02-17	2023.130137
EPI_ISL_17493988	2023-03-02	2023.165753
NODE_0001637	2023-04-06	2023.260761
NODE_0001639	2023-04-17	2023.291781
EPI_ISL_17783582	2023-04-17	2023.291781
EPI_ISL_17783594	2023-04-19	2023.297260
NODE_0001154	2023-04-18	2023.294521
EPI_ISL_17684459	2023-04-18	2023.294521
EPI_ISL_17684470	2023-05-03	2023.335616
NODE_0001155	2022-12-05	2022.927374
EPI_ISL_16635305	2023-01-03	2023.006849
NODE_0001156	2022-12-06	2022.930318
EPI_ISL_16853778	2023-01-04	2023.009589
NODE_0001157	2022-12-07	2022.931912
EPI_ISL_17516752	2023-03-31	2023.245205
NODE_0001158	2022-12-11	2022.944924
EPI_ISL_16597944	2023-01-10	2023.026027
NODE_0001159	2022-12-11	2022.944924
EPI_ISL_17261825	2023-03-11	2023.190411
NODE_0001160	2022-12-11	2022.944924
NODE_0001528	2023-01-08	2023.020368
EPI_ISL_17505654	2023-04-06	2023.261644
NODE_0001529	2023-01-28	2023.075714
EPI_ISL_17645647	2023-05-02	2023.332877
EPI_ISL_17645521	2023-04-16	2023.289041
NODE_0001163	2022-12-26	2022.986244
EPI_ISL_17494207	2023-03-26	2023.231507
NODE_0001164	2022-12-28	2022.991698
EPI_ISL_17495299	2023-02-26	2023.154795
NODE_0001165	2022-12-30	2022.997016
EPI_ISL_17545635	2023-04-11	2023.275342
NODE_0001166	2023-01-01	2023.002448
EPI_ISL_17495244	2023-03-10	2023.187671
NODE_0001168	2023-01-03	2023.007848
EPI_ISL_17490366	2023-03-10	2023.187671
NODE_0001169	2023-01-05	2023.012329
EPI_ISL_16481853	2023-01-05	2023.012329
NODE_0001171	2023-01-12	2023.031507
EPI_ISL_16597948	2023-01-12	2023.031507
EPI_ISL_17494208	2023-03-18	2023.209589
NODE_0001035	2022-09-01	2022.665886
EPI_ISL_17262895	2023-03-07	2023.179452
NODE_0001064	2022-10-27	2022.821535
EPI_ISL_17228018	2023-03-02	2023.165753
EPI_ISL_17183564	2023-01-27	2023.072603
NODE_0001432	2022-09-29	2022.744486
NODE_0001062	2022-12-27	2022.987671
