,EventTime,Origin,Destination
708,2023.454787,Beijing,Fujian
709,2023.454787,Hubei,Hong Kong
710,2023.454797,Jiangsu,Anhui
711,2023.454797,Hubei,Zhejiang
712,2023.454807,Anhui,Fujian
713,2023.454807,Hubei,Henan
714,2023.454807,Anhui,Zhejiang
715,2023.454817,Beijing,Heilongjiang
716,2023.454817,Hubei,Zhejiang
717,2023.457537,Hubei,Xinjiang
718,2023.457537,Hubei,Yunnan
719,2023.457537,Hubei,Taiwan
720,2023.457537,Hubei,Gansu
721,2023.457537,Hubei,Gansu
722,2023.457547,Jiangsu,Shanghai
723,2023.457547,Shanghai,Heilongjiang
724,2023.457547,Henan,Gansu
725,2023.457547,Jiangsu,Fujian
726,2023.457547,Hubei,Zhejiang
727,2023.457617,Yunnan,Xinjiang
728,2023.460087,Henan,Sichuan
729,2023.460267,Hubei,Gansu
730,2023.460277,Beijing,Fujian
731,2023.460277,Gansu,Zhejiang
732,2023.460277,Hubei,Zhejiang
733,2023.460287,Jiangsu,Shanghai
734,2023.460287,Jiangsu,Fujian
735,2023.461347,Qinghai,Gansu
736,2023.463007,Anhui,Shanxi
737,2023.463007,Hubei,Shanxi
738,2023.463007,Hubei,Shanxi
739,2023.463007,Hong Kong,Shanxi
740,2023.463027,Hubei,Zhejiang
741,2023.468487,Jiangsu,Heilongjiang
742,2023.468497,Yunnan,Shanghai
743,2023.468507,Sichuan,Henan
744,2023.468507,Shanghai,Heilongjiang
745,2023.468507,Hubei,Heilongjiang
746,2023.471107,Fujian,Anhui
747,2023.471217,Guangdong,Anhui
748,2023.471227,Fujian,Heilongjiang
749,2023.471227,Liaoning,Heilongjiang
750,2023.471227,Guangdong,Fujian
751,2023.471237,Hubei,Xinjiang
752,2023.471237,Hubei,Henan
753,2023.471237,Yunnan,Jiangsu
754,2023.471237,Hubei,Heilongjiang
755,2023.471237,Henan,Jiangsu
756,2023.471237,Gansu,Tianjin
757,2023.471247,Jiangsu,Shanghai
758,2023.471247,Shanghai,Sichuan
759,2023.471257,Guangdong,Jiangsu
760,2023.473967,Qinghai,Shanxi
761,2023.473977,Beijing,Heilongjiang
762,2023.473977,Jiangsu,Anhui
763,2023.473977,Hubei,Xinjiang
764,2023.473977,Hubei,Henan
765,2023.473977,Hubei,Jiangsu
766,2023.473987,Anhui,Fujian
767,2023.473987,Jiangsu,Hubei
768,2023.473987,Jiangsu,Hong Kong
769,2023.473987,Hubei,Shanxi
770,2023.473987,Hubei,Heilongjiang
771,2023.476707,Hubei,Xinjiang
772,2023.476717,Anhui,Jiangsu
773,2023.476717,Hubei,Jiangsu
774,2023.476727,Hubei,Shanxi
775,2023.476737,Henan,Xinjiang
776,2023.479447,Hong Kong,Xinjiang
777,2023.482187,Anhui,Shanxi
778,2023.482197,Hubei,Xinjiang
779,2023.482197,Heilongjiang,Tianjin
780,2023.482207,Hubei,Henan
781,2023.484917,Guangdong,Hong Kong
782,2023.484937,Hubei,Tianjin
783,2023.484937,Hubei,Tianjin
784,2023.484937,Hubei,Shanxi
785,2023.484957,Hubei,Shanxi
786,2023.487657,Henan,Hong Kong
787,2023.487667,Jiangsu,Henan
788,2023.487667,Heilongjiang,Sichuan
789,2023.487677,Hubei,Tianjin
790,2023.487687,Shanghai,Jiangsu
791,2023.487687,Hubei,Jiangsu
792,2023.490367,Henan,Hubei
793,2023.490397,Heilongjiang,Shanxi
794,2023.490407,Jiangsu,Tianjin
795,2023.490417,Anhui,Jiangsu
796,2023.490417,Shanghai,Taiwan
797,2023.490417,Shanghai,Anhui
798,2023.490417,Hubei,Xinjiang
799,2023.493147,Liaoning,Xinjiang
800,2023.493147,Shanghai,Taiwan
801,2023.493147,Yunnan,Xinjiang
802,2023.493147,Jiangsu,Fujian
803,2023.493147,Gansu,Xinjiang
804,2023.493147,Hubei,Jiangsu
805,2023.495887,Gansu,Qinghai
806,2023.495887,Gansu,Qinghai
807,2023.495887,Guangdong,Hong Kong
808,2023.495887,Hubei,Xinjiang
809,2023.495897,Anhui,Jiangsu
810,2023.495897,Hubei,Jiangsu
811,2023.495907,Anhui,Shanghai
812,2023.495907,Jiangsu,Shanghai
813,2023.495907,Anhui,Gansu
814,2023.495917,Henan,Hong Kong
815,2023.498627,Sichuan,Xinjiang
816,2023.498627,Hubei,Qinghai
817,2023.501357,Hong Kong,Taiwan
818,2023.501367,Hubei,Qinghai
819,2023.501367,Hubei,Hong Kong
820,2023.501377,Sichuan,Xinjiang
821,2023.501377,Hubei,Jiangsu
822,2023.504097,Guangdong,Hong Kong
823,2023.504117,Hubei,Jiangsu
824,2023.504117,Hubei,Xinjiang
825,2023.504137,Hubei,Taiwan
826,2023.506847,Jiangxi,Fujian
827,2023.506877,Anhui,Yunnan
828,2023.506877,Jiangxi,Fujian
829,2023.509587,Shanxi,Xinjiang
830,2023.509587,Jiangsu,Gansu
831,2023.509587,Hubei,Shanxi
832,2023.509587,Heilongjiang,Shanxi
833,2023.509597,Hubei,Xinjiang
834,2023.509597,Anhui,Fujian
835,2023.512327,Liaoning,Xinjiang
836,2023.512327,Hubei,Anhui
837,2023.512327,Hubei,Xinjiang
838,2023.512327,Hubei,Sichuan
839,2023.512337,Yunnan,Xinjiang
840,2023.512337,Taiwan,Yunnan
841,2023.512347,Hubei,Shanxi
842,2023.512357,Hubei,Xinjiang
843,2023.512357,Hubei,Taiwan
844,2023.515057,Jiangxi,Henan
845,2023.515057,Hubei,Sichuan
846,2023.515057,Hubei,Hong Kong
847,2023.515067,Beijing,Shanghai
848,2023.515067,Henan,Jiangsu
849,2023.515067,Sichuan,Yunnan
850,2023.515067,Hubei,Yunnan
851,2023.515067,Shanghai,Yunnan
852,2023.515067,Jiangsu,Qinghai
853,2023.515067,Hubei,Jiangsu
854,2023.515077,Hubei,Jiangsu
855,2023.516467,Jiangsu,Xinjiang
856,2023.517807,Sichuan,Fujian
857,2023.517807,Hubei,Xinjiang
858,2023.517807,Henan,Shanxi
859,2023.517817,Hubei,Xinjiang
860,2023.517817,Hubei,Sichuan
861,2023.520537,Sichuan,Fujian
862,2023.520547,Anhui,Hong Kong
863,2023.520547,Hubei,Guizhou
864,2023.520567,Hubei,Guizhou
865,2023.520577,Shanghai,Sichuan
866,2023.523277,Jiangxi,Xinjiang
867,2023.523287,Jiangsu,Hong Kong
